,mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_C,param_class_weight,param_gamma,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,split3_test_score,split3_train_score,split4_test_score,split4_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
14,639.8715985774994,6.729384851455689,0.3000007349266543,1.0,1,{1: 1},10,"{'C': 1, 'class_weight': {1: 1}, 'gamma': 10}",16,0.3333333333333333,1.0,0.25,1.0,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,193.29525269713798,2.258064948617297,0.04082467902322046,0.0
15,192.05898513793946,2.456940507888794,0.2569587590194705,0.5766898887868738,1,{1: 5},0.1,"{'C': 1, 'class_weight': {1: 5}, 'gamma': 0.1}",23,0.2831858407079646,0.5731357552581262,0.2478448275862069,0.566962202519832,0.2324561403508772,0.5847047434656341,0.2631578947368421,0.5717008099094807,0.25813953488372093,0.5869459327812957,5.6154231724658565,0.06739050838282852,0.016800359242248073,0.0077662730731306966
16,515.5960903167725,6.132150793075562,0.30095062643969855,0.9408672858236778,1,{1: 5},1,"{'C': 1, 'class_weight': {1: 5}, 'gamma': 1}",13,0.3333333333333333,0.93928035982009,0.29411764705882354,0.9385767790262173,0.2619047619047619,0.9414414414414415,0.3333333333333333,0.938622754491018,0.28205128205128205,0.9464150943396227,167.14230697364823,1.808176151840073,0.028374897077853293,0.0029634611668239567
17,617.4963185787201,5.414909887313843,0.3223807214040038,0.9852260354263596,1,{1: 5},10,"{'C': 1, 'class_weight': {1: 5}, 'gamma': 10}",6,0.26666666666666666,0.985837922895358,0.42857142857142855,0.9842890809112333,0.3333333333333333,0.9835294117647059,0.3333333333333333,0.9858490566037735,0.25,0.9866247049567269,20.460160508864025,0.051015096326602956,0.06302481774354458,0.0011380029639768302
18,256.4606687068939,3.5242016315460205,0.2382126539776575,0.5187935229533959,1,{1: 10},0.1,"{'C': 1, 'class_weight': {1: 10}, 'gamma': 0.1}",27,0.26136363636363635,0.5190555095277548,0.22727272727272727,0.5154257507198684,0.21875,0.529113924050633,0.24358974358974358,0.5054457442517144,0.2400793650793651,0.5249266862170088,80.8227201015673,1.3755869827048637,0.014607971666082319,0.00816945645042689
19,529.8809073925019,6.0455457210540775,0.30095062643969855,0.9408672858236778,1,{1: 10},1,"{'C': 1, 'class_weight': {1: 10}, 'gamma': 1}",13,0.3333333333333333,0.93928035982009,0.29411764705882354,0.9385767790262173,0.2619047619047619,0.9414414414414415,0.3333333333333333,0.938622754491018,0.28205128205128205,0.9464150943396227,160.6691328086828,1.8742236398453194,0.028374897077853293,0.0029634611668239567
20,721.0520419120788,6.710383653640747,0.3223807214040038,0.9852260354263596,1,{1: 10},10,"{'C': 1, 'class_weight': {1: 10}, 'gamma': 10}",6,0.26666666666666666,0.985837922895358,0.42857142857142855,0.9842890809112333,0.3333333333333333,0.9835294117647059,0.3333333333333333,0.9858490566037735,0.25,0.9866247049567269,215.35428304811413,2.020790179603889,0.06302481774354458,0.0011380029639768302
21,190.07047123908995,2.4603407859802244,0.23845919839480376,0.5162700564893548,1,{1: 15},0.1,"{'C': 1, 'class_weight': {1: 15}, 'gamma': 0.1}",26,0.26256983240223464,0.5147904683648316,0.22727272727272727,0.5152138157894737,0.21651376146788992,0.5275557425326042,0.24727272727272728,0.5001994415636218,0.23865877712031558,0.5235908141962422,3.837234875740762,0.029248177552481054,0.015911609692099874,0.009407759482419304
22,526.8137320041657,6.206955051422119,0.30095062643969855,0.9408672858236778,1,{1: 15},1,"{'C': 1, 'class_weight': {1: 15}, 'gamma': 1}",13,0.3333333333333333,0.93928035982009,0.29411764705882354,0.9385767790262173,0.2619047619047619,0.9414414414414415,0.3333333333333333,0.938622754491018,0.28205128205128205,0.9464150943396227,160.03866328574873,2.3392405888402283,0.028374897077853293,0.0029634611668239567
23,591.9314564228058,5.5615180969238285,0.3223807214040038,0.9852260354263596,1,{1: 15},10,"{'C': 1, 'class_weight': {1: 15}, 'gamma': 10}",6,0.26666666666666666,0.985837922895358,0.42857142857142855,0.9842890809112333,0.3333333333333333,0.9835294117647059,0.3333333333333333,0.9858490566037735,0.25,0.9866247049567269,38.44738732125529,0.3361467973854325,0.06302481774354458,0.0011380029639768302
